Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
223,Remoraid,https://bulbapedia.bulbagarden.net/wiki/Remoraid_(Pok%C3%A9mon),35,65,35,65,65,35,300
224,Octillery,https://bulbapedia.bulbagarden.net/wiki/Octillery_(Pok%C3%A9mon),75,105,75,45,105,75,480
225,Delibird,https://bulbapedia.bulbagarden.net/wiki/Delibird_(Pok%C3%A9mon),45,55,45,75,65,45,330
226,Mantine,https://bulbapedia.bulbagarden.net/wiki/Mantine_(Pok%C3%A9mon),85,40,70,70,80,140,485
227,Skarmory,https://bulbapedia.bulbagarden.net/wiki/Skarmory_(Pok%C3%A9mon),65,80,140,70,40,70,465
228,Houndour,https://bulbapedia.bulbagarden.net/wiki/Houndour_(Pok%C3%A9mon),45,60,30,65,80,50,330
229,Houndoom,https://bulbapedia.bulbagarden.net/wiki/Houndoom_(Pok%C3%A9mon),75,90,50,95,110,80,500
230,Kingdra,https://bulbapedia.bulbagarden.net/wiki/Kingdra_(Pok%C3%A9mon),75,95,95,85,95,95,540
231,Phanpy,https://bulbapedia.bulbagarden.net/wiki/Phanpy_(Pok%C3%A9mon),90,60,60,40,40,40,330
232,Donphan,https://bulbapedia.bulbagarden.net/wiki/Donphan_(Pok%C3%A9mon),90,120,120,50,60,60,500
233,Porygon2,https://bulbapedia.bulbagarden.net/wiki/Porygon2_(Pok%C3%A9mon),85,80,90,60,105,95,515
234,Stantler,https://bulbapedia.bulbagarden.net/wiki/Stantler_(Pok%C3%A9mon),73,95,62,85,85,65,465
235,Smeargle,https://bulbapedia.bulbagarden.net/wiki/Smeargle_(Pok%C3%A9mon),55,20,35,75,20,45,250
236,Tyrogue,https://bulbapedia.bulbagarden.net/wiki/Tyrogue_(Pok%C3%A9mon),35,35,35,35,35,35,210
237,Hitmontop,https://bulbapedia.bulbagarden.net/wiki/Hitmontop_(Pok%C3%A9mon),50,95,95,70,35,110,455
238,Smoochum,https://bulbapedia.bulbagarden.net/wiki/Smoochum_(Pok%C3%A9mon),45,30,15,65,85,65,305
239,Elekid,https://bulbapedia.bulbagarden.net/wiki/Elekid_(Pok%C3%A9mon),45,63,37,95,65,55,360
240,Magby,https://bulbapedia.bulbagarden.net/wiki/Magby_(Pok%C3%A9mon),45,75,37,83,70,55,365
241,Miltank,https://bulbapedia.bulbagarden.net/wiki/Miltank_(Pok%C3%A9mon),95,80,105,100,40,70,490
242,Blissey,https://bulbapedia.bulbagarden.net/wiki/Blissey_(Pok%C3%A9mon),255,10,10,55,75,135,540
243,Raikou,https://bulbapedia.bulbagarden.net/wiki/Raikou_(Pok%C3%A9mon),90,85,75,115,115,100,580
244,Entei,https://bulbapedia.bulbagarden.net/wiki/Entei_(Pok%C3%A9mon),115,115,85,100,90,75,580
245,Suicune,https://bulbapedia.bulbagarden.net/wiki/Suicune_(Pok%C3%A9mon),100,75,115,85,90,115,580
246,Larvitar,https://bulbapedia.bulbagarden.net/wiki/Larvitar_(Pok%C3%A9mon),50,64,50,41,45,50,300
247,Pupitar,https://bulbapedia.bulbagarden.net/wiki/Pupitar_(Pok%C3%A9mon),70,84,70,51,65,70,410
248,Tyranitar,https://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pok%C3%A9mon),100,134,110,61,95,100,600
249,Lugia,https://bulbapedia.bulbagarden.net/wiki/Lugia_(Pok%C3%A9mon),106,90,130,110,90,154,680
250,Ho-Oh,https://bulbapedia.bulbagarden.net/wiki/Ho-Oh_(Pok%C3%A9mon),106,130,90,90,110,154,680
251,Celebi,https://bulbapedia.bulbagarden.net/wiki/Celebi_(Pok%C3%A9mon),100,100,100,100,100,100,600
252,Treecko,https://bulbapedia.bulbagarden.net/wiki/Treecko_(Pok%C3%A9mon),40,45,35,70,65,55,310
253,Grovyle,https://bulbapedia.bulbagarden.net/wiki/Grovyle_(Pok%C3%A9mon),50,65,45,95,85,65,405
254,Sceptile,https://bulbapedia.bulbagarden.net/wiki/Sceptile_(Pok%C3%A9mon),70,85,65,120,105,85,530
255,Torchic,https://bulbapedia.bulbagarden.net/wiki/Torchic_(Pok%C3%A9mon),45,60,40,45,70,50,310
256,Combusken,https://bulbapedia.bulbagarden.net/wiki/Combusken_(Pok%C3%A9mon),60,85,60,55,85,60,405
257,Blaziken,https://bulbapedia.bulbagarden.net/wiki/Blaziken_(Pok%C3%A9mon),80,120,70,80,110,70,530
258,Mudkip,https://bulbapedia.bulbagarden.net/wiki/Mudkip_(Pok%C3%A9mon),50,70,50,40,50,50,310
259,Marshtomp,https://bulbapedia.bulbagarden.net/wiki/Marshtomp_(Pok%C3%A9mon),70,85,70,50,60,70,405
260,Swampert,https://bulbapedia.bulbagarden.net/wiki/Swampert_(Pok%C3%A9mon),100,110,90,60,85,90,535
261,Poochyena,https://bulbapedia.bulbagarden.net/wiki/Poochyena_(Pok%C3%A9mon),35,55,35,35,30,30,220
262,Mightyena,https://bulbapedia.bulbagarden.net/wiki/Mightyena_(Pok%C3%A9mon),70,90,70,70,60,60,420
263,Zigzagoon,https://bulbapedia.bulbagarden.net/wiki/Zigzagoon_(Pok%C3%A9mon),38,30,41,60,30,41,240
264,Linoone,https://bulbapedia.bulbagarden.net/wiki/Linoone_(Pok%C3%A9mon),78,70,61,100,50,61,420
265,Wurmple,https://bulbapedia.bulbagarden.net/wiki/Wurmple_(Pok%C3%A9mon),45,45,35,20,20,30,195
266,Silcoon,https://bulbapedia.bulbagarden.net/wiki/Silcoon_(Pok%C3%A9mon),50,35,55,15,25,25,205
267,Beautifly,https://bulbapedia.bulbagarden.net/wiki/Beautifly_(Pok%C3%A9mon),60,70,50,65,100,50,395
268,Cascoon,https://bulbapedia.bulbagarden.net/wiki/Cascoon_(Pok%C3%A9mon),50,35,55,15,25,25,205
269,Dustox,https://bulbapedia.bulbagarden.net/wiki/Dustox_(Pok%C3%A9mon),60,50,70,65,50,90,385
270,Lotad,https://bulbapedia.bulbagarden.net/wiki/Lotad_(Pok%C3%A9mon),40,30,30,30,40,50,220
271,Lombre,https://bulbapedia.bulbagarden.net/wiki/Lombre_(Pok%C3%A9mon),60,50,50,50,60,70,340
272,Ludicolo,https://bulbapedia.bulbagarden.net/wiki/Ludicolo_(Pok%C3%A9mon),80,70,70,70,90,100,480
273,Seedot,https://bulbapedia.bulbagarden.net/wiki/Seedot_(Pok%C3%A9mon),40,40,50,30,30,30,220
274,Nuzleaf,https://bulbapedia.bulbagarden.net/wiki/Nuzleaf_(Pok%C3%A9mon),70,70,40,60,60,40,340
275,Shiftry,https://bulbapedia.bulbagarden.net/wiki/Shiftry_(Pok%C3%A9mon),90,100,60,80,90,60,480
276,Taillow,https://bulbapedia.bulbagarden.net/wiki/Taillow_(Pok%C3%A9mon),40,55,30,85,30,30,270
277,Swellow,https://bulbapedia.bulbagarden.net/wiki/Swellow_(Pok%C3%A9mon),60,85,60,125,75,50,455
278,Wingull,https://bulbapedia.bulbagarden.net/wiki/Wingull_(Pok%C3%A9mon),40,30,30,85,55,30,270
279,Pelipper,https://bulbapedia.bulbagarden.net/wiki/Pelipper_(Pok%C3%A9mon),60,50,100,65,95,70,440
280,Ralts,https://bulbapedia.bulbagarden.net/wiki/Ralts_(Pok%C3%A9mon),28,25,25,40,45,35,198
281,Kirlia,https://bulbapedia.bulbagarden.net/wiki/Kirlia_(Pok%C3%A9mon),38,35,35,50,65,55,278
282,Gardevoir,https://bulbapedia.bulbagarden.net/wiki/Gardevoir_(Pok%C3%A9mon),68,65,65,80,125,115,518
283,Surskit,https://bulbapedia.bulbagarden.net/wiki/Surskit_(Pok%C3%A9mon),40,30,32,65,50,52,269
284,Masquerain,https://bulbapedia.bulbagarden.net/wiki/Masquerain_(Pok%C3%A9mon),70,60,62,80,100,82,454
285,Shroomish,https://bulbapedia.bulbagarden.net/wiki/Shroomish_(Pok%C3%A9mon),60,40,60,35,40,60,295
286,Breloom,https://bulbapedia.bulbagarden.net/wiki/Breloom_(Pok%C3%A9mon),60,130,80,70,60,60,460
287,Slakoth,https://bulbapedia.bulbagarden.net/wiki/Slakoth_(Pok%C3%A9mon),60,60,60,30,35,35,280
288,Vigoroth,https://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pok%C3%A9mon),80,80,80,90,55,55,440
289,Slaking,https://bulbapedia.bulbagarden.net/wiki/Slaking_(Pok%C3%A9mon),150,160,100,100,95,65,670
290,Nincada,https://bulbapedia.bulbagarden.net/wiki/Nincada_(Pok%C3%A9mon),31,45,90,40,30,30,266
291,Ninjask,https://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pok%C3%A9mon),61,90,45,160,50,50,456
292,Shedinja,https://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pok%C3%A9mon),1,90,45,40,30,30,236
293,Whismur,https://bulbapedia.bulbagarden.net/wiki/Whismur_(Pok%C3%A9mon),64,51,23,28,51,23,240
294,Loudred,https://bulbapedia.bulbagarden.net/wiki/Loudred_(Pok%C3%A9mon),84,71,43,48,71,43,360
295,Exploud,https://bulbapedia.bulbagarden.net/wiki/Exploud_(Pok%C3%A9mon),104,91,63,68,91,73,490
296,Makuhita,https://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pok%C3%A9mon),72,60,30,25,20,30,237
297,Hariyama,https://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pok%C3%A9mon),144,120,60,50,40,60,474
298,Azurill,https://bulbapedia.bulbagarden.net/wiki/Azurill_(Pok%C3%A9mon),50,20,40,20,20,40,190
299,Nosepass,https://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pok%C3%A9mon),30,45,135,30,45,90,375
300,Skitty,https://bulbapedia.bulbagarden.net/wiki/Skitty_(Pok%C3%A9mon),50,45,45,50,35,35,260
301,Delcatty,https://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pok%C3%A9mon),70,65,65,90,55,55,400
302,Sableye,https://bulbapedia.bulbagarden.net/wiki/Sableye_(Pok%C3%A9mon),50,75,75,50,65,65,380
303,Mawile,https://bulbapedia.bulbagarden.net/wiki/Mawile_(Pok%C3%A9mon),50,85,85,50,55,55,380
304,Aron,https://bulbapedia.bulbagarden.net/wiki/Aron_(Pok%C3%A9mon),50,70,100,30,40,40,330
305,Lairon,https://bulbapedia.bulbagarden.net/wiki/Lairon_(Pok%C3%A9mon),60,90,140,40,50,50,430
306,Aggron,https://bulbapedia.bulbagarden.net/wiki/Aggron_(Pok%C3%A9mon),70,110,180,50,60,60,530
307,Meditite,https://bulbapedia.bulbagarden.net/wiki/Meditite_(Pok%C3%A9mon),30,40,55,60,40,55,280
308,Medicham,https://bulbapedia.bulbagarden.net/wiki/Medicham_(Pok%C3%A9mon),60,60,75,80,60,75,410
309,Electrike,https://bulbapedia.bulbagarden.net/wiki/Electrike_(Pok%C3%A9mon),40,45,40,65,65,40,295
310,Manectric,https://bulbapedia.bulbagarden.net/wiki/Manectric_(Pok%C3%A9mon),70,75,60,105,105,60,475
311,Plusle,https://bulbapedia.bulbagarden.net/wiki/Plusle_(Pok%C3%A9mon),60,50,40,95,85,75,405
312,Minun,https://bulbapedia.bulbagarden.net/wiki/Minun_(Pok%C3%A9mon),60,40,50,95,75,85,405
313,Volbeat,https://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pok%C3%A9mon),65,73,75,85,47,85,430
314,Illumise,https://bulbapedia.bulbagarden.net/wiki/Illumise_(Pok%C3%A9mon),65,47,75,85,73,85,430
315,Roselia,https://bulbapedia.bulbagarden.net/wiki/Roselia_(Pok%C3%A9mon),50,60,45,65,100,80,400
316,Gulpin,https://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pok%C3%A9mon),70,43,53,40,43,53,302
317,Swalot,https://bulbapedia.bulbagarden.net/wiki/Swalot_(Pok%C3%A9mon),100,73,83,55,73,83,467
318,Carvanha,https://bulbapedia.bulbagarden.net/wiki/Carvanha_(Pok%C3%A9mon),45,90,20,65,65,20,305
319,Sharpedo,https://bulbapedia.bulbagarden.net/wiki/Sharpedo_(Pok%C3%A9mon),70,120,40,95,95,40,460
320,Wailmer,https://bulbapedia.bulbagarden.net/wiki/Wailmer_(Pok%C3%A9mon),130,70,35,60,70,35,400
321,Wailord,https://bulbapedia.bulbagarden.net/wiki/Wailord_(Pok%C3%A9mon),170,90,45,60,90,45,500
322,Numel,https://bulbapedia.bulbagarden.net/wiki/Numel_(Pok%C3%A9mon),60,60,40,35,65,45,305
323,Camerupt,https://bulbapedia.bulbagarden.net/wiki/Camerupt_(Pok%C3%A9mon),70,100,70,40,105,75,460
324,Torkoal,https://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pok%C3%A9mon),70,85,140,20,85,70,470
325,Spoink,https://bulbapedia.bulbagarden.net/wiki/Spoink_(Pok%C3%A9mon),60,25,35,60,70,80,330
326,Grumpig,https://bulbapedia.bulbagarden.net/wiki/Grumpig_(Pok%C3%A9mon),80,45,65,80,90,110,470
327,Spinda,https://bulbapedia.bulbagarden.net/wiki/Spinda_(Pok%C3%A9mon),60,60,60,60,60,60,360
328,Trapinch,https://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pok%C3%A9mon),45,100,45,10,45,45,290
329,Vibrava,https://bulbapedia.bulbagarden.net/wiki/Vibrava_(Pok%C3%A9mon),50,70,50,70,50,50,340
330,Flygon,https://bulbapedia.bulbagarden.net/wiki/Flygon_(Pok%C3%A9mon),80,100,80,100,80,80,520
331,Cacnea,https://bulbapedia.bulbagarden.net/wiki/Cacnea_(Pok%C3%A9mon),50,85,40,35,85,40,335
332,Cacturne,https://bulbapedia.bulbagarden.net/wiki/Cacturne_(Pok%C3%A9mon),70,115,60,55,115,60,475
333,Swablu,https://bulbapedia.bulbagarden.net/wiki/Swablu_(Pok%C3%A9mon),45,40,60,50,40,75,310
334,Altaria,https://bulbapedia.bulbagarden.net/wiki/Altaria_(Pok%C3%A9mon),75,70,90,80,70,105,490
335,Zangoose,https://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pok%C3%A9mon),73,115,60,90,60,60,458
336,Seviper,https://bulbapedia.bulbagarden.net/wiki/Seviper_(Pok%C3%A9mon),73,100,60,65,100,60,458
337,Lunatone,https://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pok%C3%A9mon),90,55,65,70,95,85,460
338,Solrock,https://bulbapedia.bulbagarden.net/wiki/Solrock_(Pok%C3%A9mon),90,95,85,70,55,65,460
339,Barboach,https://bulbapedia.bulbagarden.net/wiki/Barboach_(Pok%C3%A9mon),50,48,43,60,46,41,288
340,Whiscash,https://bulbapedia.bulbagarden.net/wiki/Whiscash_(Pok%C3%A9mon),110,78,73,60,76,71,468
341,Corphish,https://bulbapedia.bulbagarden.net/wiki/Corphish_(Pok%C3%A9mon),43,80,65,35,50,35,308
342,Crawdaunt,https://bulbapedia.bulbagarden.net/wiki/Crawdaunt_(Pok%C3%A9mon),63,120,85,55,90,55,468
343,Baltoy,https://bulbapedia.bulbagarden.net/wiki/Baltoy_(Pok%C3%A9mon),40,40,55,55,40,70,300
344,Claydol,https://bulbapedia.bulbagarden.net/wiki/Claydol_(Pok%C3%A9mon),60,70,105,75,70,120,500
345,Lileep,https://bulbapedia.bulbagarden.net/wiki/Lileep_(Pok%C3%A9mon),66,41,77,23,61,87,355
346,Cradily,https://bulbapedia.bulbagarden.net/wiki/Cradily_(Pok%C3%A9mon),86,81,97,43,81,107,495
347,Anorith,https://bulbapedia.bulbagarden.net/wiki/Anorith_(Pok%C3%A9mon),45,95,50,75,40,50,355
348,Armaldo,https://bulbapedia.bulbagarden.net/wiki/Armaldo_(Pok%C3%A9mon),75,125,100,45,70,80,495
349,Feebas,https://bulbapedia.bulbagarden.net/wiki/Feebas_(Pok%C3%A9mon),20,15,20,80,10,55,200
350,Milotic,https://bulbapedia.bulbagarden.net/wiki/Milotic_(Pok%C3%A9mon),95,60,79,81,100,125,540
351,Castform,https://bulbapedia.bulbagarden.net/wiki/Castform_(Pok%C3%A9mon),70,70,70,70,70,70,420
352,Kecleon,https://bulbapedia.bulbagarden.net/wiki/Kecleon_(Pok%C3%A9mon),60,90,70,40,60,120,440
353,Shuppet,https://bulbapedia.bulbagarden.net/wiki/Shuppet_(Pok%C3%A9mon),44,75,35,45,63,33,295
354,Banette,https://bulbapedia.bulbagarden.net/wiki/Banette_(Pok%C3%A9mon),64,115,65,65,83,63,455
355,Duskull,https://bulbapedia.bulbagarden.net/wiki/Duskull_(Pok%C3%A9mon),20,40,90,25,30,90,295
356,Dusclops,https://bulbapedia.bulbagarden.net/wiki/Dusclops_(Pok%C3%A9mon),40,70,130,25,60,130,455
357,Tropius,https://bulbapedia.bulbagarden.net/wiki/Tropius_(Pok%C3%A9mon),99,68,83,51,72,87,460
358,Chimecho,https://bulbapedia.bulbagarden.net/wiki/Chimecho_(Pok%C3%A9mon),75,50,80,65,95,90,455
359,Absol,https://bulbapedia.bulbagarden.net/wiki/Absol_(Pok%C3%A9mon),65,130,60,75,75,60,465
360,Wynaut,https://bulbapedia.bulbagarden.net/wiki/Wynaut_(Pok%C3%A9mon),95,23,48,23,23,48,260
361,Snorunt,https://bulbapedia.bulbagarden.net/wiki/Snorunt_(Pok%C3%A9mon),50,50,50,50,50,50,300
362,Glalie,https://bulbapedia.bulbagarden.net/wiki/Glalie_(Pok%C3%A9mon),80,80,80,80,80,80,480
363,Spheal,https://bulbapedia.bulbagarden.net/wiki/Spheal_(Pok%C3%A9mon),70,40,50,25,55,50,290
364,Sealeo,https://bulbapedia.bulbagarden.net/wiki/Sealeo_(Pok%C3%A9mon),90,60,70,45,75,70,410
365,Walrein,https://bulbapedia.bulbagarden.net/wiki/Walrein_(Pok%C3%A9mon),110,80,90,65,95,90,530
366,Clamperl,https://bulbapedia.bulbagarden.net/wiki/Clamperl_(Pok%C3%A9mon),35,64,85,32,74,55,345
367,Huntail,https://bulbapedia.bulbagarden.net/wiki/Huntail_(Pok%C3%A9mon),55,104,105,52,94,75,485
368,Gorebyss,https://bulbapedia.bulbagarden.net/wiki/Gorebyss_(Pok%C3%A9mon),55,84,105,52,114,75,485
369,Relicanth,https://bulbapedia.bulbagarden.net/wiki/Relicanth_(Pok%C3%A9mon),100,90,130,55,45,65,485
370,Luvdisc,https://bulbapedia.bulbagarden.net/wiki/Luvdisc_(Pok%C3%A9mon),43,30,55,97,40,65,330
371,Bagon,https://bulbapedia.bulbagarden.net/wiki/Bagon_(Pok%C3%A9mon),45,75,60,50,40,30,300
372,Shelgon,https://bulbapedia.bulbagarden.net/wiki/Shelgon_(Pok%C3%A9mon),65,95,100,50,60,50,420
373,Salamence,https://bulbapedia.bulbagarden.net/wiki/Salamence_(Pok%C3%A9mon),95,135,80,100,110,80,600
374,Beldum,https://bulbapedia.bulbagarden.net/wiki/Beldum_(Pok%C3%A9mon),40,55,80,30,35,60,300
375,Metang,https://bulbapedia.bulbagarden.net/wiki/Metang_(Pok%C3%A9mon),60,75,100,50,55,80,420
376,Metagross,https://bulbapedia.bulbagarden.net/wiki/Metagross_(Pok%C3%A9mon),80,135,130,70,95,90,600
377,Regirock,https://bulbapedia.bulbagarden.net/wiki/Regirock_(Pok%C3%A9mon),80,100,200,50,50,100,580
378,Regice,https://bulbapedia.bulbagarden.net/wiki/Regice_(Pok%C3%A9mon),80,50,100,50,100,200,580
379,Registeel,https://bulbapedia.bulbagarden.net/wiki/Registeel_(Pok%C3%A9mon),80,75,150,50,75,150,580
380,Latias,https://bulbapedia.bulbagarden.net/wiki/Latias_(Pok%C3%A9mon),80,80,90,110,110,130,600
381,Latios,https://bulbapedia.bulbagarden.net/wiki/Latios_(Pok%C3%A9mon),80,90,80,110,130,110,600
382,Kyogre,https://bulbapedia.bulbagarden.net/wiki/Kyogre_(Pok%C3%A9mon),100,100,90,90,150,140,670
383,Groudon,https://bulbapedia.bulbagarden.net/wiki/Groudon_(Pok%C3%A9mon),100,150,140,90,100,90,670
384,Rayquaza,https://bulbapedia.bulbagarden.net/wiki/Rayquaza_(Pok%C3%A9mon),105,150,90,95,150,90,680
385,Jirachi,https://bulbapedia.bulbagarden.net/wiki/Jirachi_(Pok%C3%A9mon),100,100,100,100,100,100,600
386,Deoxys Normal Forme,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pok%C3%A9mon),50,150,50,150,150,50,600
386,Deoxys Attack Forme,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pok%C3%A9mon),50,180,20,150,180,20,600
386,Deoxys Defense Forme,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pok%C3%A9mon),50,70,160,90,70,160,600
386,Deoxys Speed Forme,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pok%C3%A9mon),50,95,90,180,95,90,600
387,Turtwig,https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pok%C3%A9mon),55,68,64,31,45,55,318
388,Grotle,https://bulbapedia.bulbagarden.net/wiki/Grotle_(Pok%C3%A9mon),75,89,85,36,55,65,405
389,Torterra,https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pok%C3%A9mon),95,109,105,56,75,85,525
390,Chimchar,https://bulbapedia.bulbagarden.net/wiki/Chimchar_(Pok%C3%A9mon),44,58,44,61,58,44,309
391,Monferno,https://bulbapedia.bulbagarden.net/wiki/Monferno_(Pok%C3%A9mon),64,78,52,81,78,52,405
392,Infernape,https://bulbapedia.bulbagarden.net/wiki/Infernape_(Pok%C3%A9mon),76,104,71,108,104,71,534
393,Piplup,https://bulbapedia.bulbagarden.net/wiki/Piplup_(Pok%C3%A9mon),53,51,53,40,61,56,314
394,Prinplup,https://bulbapedia.bulbagarden.net/wiki/Prinplup_(Pok%C3%A9mon),64,66,68,50,81,76,405
395,Empoleon,https://bulbapedia.bulbagarden.net/wiki/Empoleon_(Pok%C3%A9mon),84,86,88,60,111,101,530
396,Starly,https://bulbapedia.bulbagarden.net/wiki/Starly_(Pok%C3%A9mon),40,55,30,60,30,30,245
397,Staravia,https://bulbapedia.bulbagarden.net/wiki/Staravia_(Pok%C3%A9mon),55,75,50,80,40,40,340
398,Staraptor,https://bulbapedia.bulbagarden.net/wiki/Staraptor_(Pok%C3%A9mon),85,120,70,100,50,60,485
399,Bidoof,https://bulbapedia.bulbagarden.net/wiki/Bidoof_(Pok%C3%A9mon),59,45,40,31,35,40,250
400,Bibarel,https://bulbapedia.bulbagarden.net/wiki/Bibarel_(Pok%C3%A9mon),79,85,60,71,55,60,410
401,Kricketot,https://bulbapedia.bulbagarden.net/wiki/Kricketot_(Pok%C3%A9mon),37,25,41,25,25,41,194
402,Kricketune,https://bulbapedia.bulbagarden.net/wiki/Kricketune_(Pok%C3%A9mon),77,85,51,65,55,51,384
403,Shinx,https://bulbapedia.bulbagarden.net/wiki/Shinx_(Pok%C3%A9mon),45,65,34,45,40,34,263
404,Luxio,https://bulbapedia.bulbagarden.net/wiki/Luxio_(Pok%C3%A9mon),60,85,49,60,60,49,363
405,Luxray,https://bulbapedia.bulbagarden.net/wiki/Luxray_(Pok%C3%A9mon),80,120,79,70,95,79,523
406,Budew,https://bulbapedia.bulbagarden.net/wiki/Budew_(Pok%C3%A9mon),40,30,35,55,50,70,280
407,Roserade,https://bulbapedia.bulbagarden.net/wiki/Roserade_(Pok%C3%A9mon),60,70,65,90,125,105,515
408,Cranidos,https://bulbapedia.bulbagarden.net/wiki/Cranidos_(Pok%C3%A9mon),67,125,40,58,30,30,350
409,Rampardos,https://bulbapedia.bulbagarden.net/wiki/Rampardos_(Pok%C3%A9mon),97,165,60,58,65,50,495
410,Shieldon,https://bulbapedia.bulbagarden.net/wiki/Shieldon_(Pok%C3%A9mon),30,42,118,30,42,88,350
411,Bastiodon,https://bulbapedia.bulbagarden.net/wiki/Bastiodon_(Pok%C3%A9mon),60,52,168,30,47,138,495
412,Burmy,https://bulbapedia.bulbagarden.net/wiki/Burmy_(Pok%C3%A9mon),40,29,45,36,29,45,224
413,Wormadam Plant Cloak,https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pok%C3%A9mon),60,59,85,36,79,105,424
413,Wormadam Sandy Cloak,https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pok%C3%A9mon),60,79,105,36,59,85,424
413,Wormadam Trash Cloak,https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pok%C3%A9mon),60,69,95,36,69,95,424
414,Mothim,https://bulbapedia.bulbagarden.net/wiki/Mothim_(Pok%C3%A9mon),70,94,50,66,94,50,424
415,Combee,https://bulbapedia.bulbagarden.net/wiki/Combee_(Pok%C3%A9mon),30,30,42,70,30,42,244
416,Vespiquen,https://bulbapedia.bulbagarden.net/wiki/Vespiquen_(Pok%C3%A9mon),70,80,102,40,80,102,474
417,Pachirisu,https://bulbapedia.bulbagarden.net/wiki/Pachirisu_(Pok%C3%A9mon),60,45,70,95,45,90,405
418,Buizel,https://bulbapedia.bulbagarden.net/wiki/Buizel_(Pok%C3%A9mon),55,65,35,85,60,30,330
419,Floatzel,https://bulbapedia.bulbagarden.net/wiki/Floatzel_(Pok%C3%A9mon),85,105,55,115,85,50,495
420,Cherubi,https://bulbapedia.bulbagarden.net/wiki/Cherubi_(Pok%C3%A9mon),45,35,45,35,62,53,275
421,Cherrim,https://bulbapedia.bulbagarden.net/wiki/Cherrim_(Pok%C3%A9mon),70,60,70,85,87,78,450
422,Shellos,https://bulbapedia.bulbagarden.net/wiki/Shellos_(Pok%C3%A9mon),76,48,48,34,57,62,325
423,Gastrodon,https://bulbapedia.bulbagarden.net/wiki/Gastrodon_(Pok%C3%A9mon),111,83,68,39,92,82,475
424,Ambipom,https://bulbapedia.bulbagarden.net/wiki/Ambipom_(Pok%C3%A9mon),75,100,66,115,60,66,482
425,Drifloon,https://bulbapedia.bulbagarden.net/wiki/Drifloon_(Pok%C3%A9mon),90,50,34,70,60,44,348
426,Drifblim,https://bulbapedia.bulbagarden.net/wiki/Drifblim_(Pok%C3%A9mon),150,80,44,80,90,54,498
427,Buneary,https://bulbapedia.bulbagarden.net/wiki/Buneary_(Pok%C3%A9mon),55,66,44,85,44,56,350
428,Lopunny,https://bulbapedia.bulbagarden.net/wiki/Lopunny_(Pok%C3%A9mon),65,76,84,105,54,96,480
429,Mismagius,https://bulbapedia.bulbagarden.net/wiki/Mismagius_(Pok%C3%A9mon),60,60,60,105,105,105,495
430,Honchkrow,https://bulbapedia.bulbagarden.net/wiki/Honchkrow_(Pok%C3%A9mon),100,125,52,71,105,52,505
431,Glameow,https://bulbapedia.bulbagarden.net/wiki/Glameow_(Pok%C3%A9mon),49,55,42,85,42,37,310
432,Purugly,https://bulbapedia.bulbagarden.net/wiki/Purugly_(Pok%C3%A9mon),71,82,64,112,64,59,452
433,Chingling,https://bulbapedia.bulbagarden.net/wiki/Chingling_(Pok%C3%A9mon),45,30,50,45,65,50,285
434,Stunky,https://bulbapedia.bulbagarden.net/wiki/Stunky_(Pok%C3%A9mon),63,63,47,74,41,41,329
435,Skuntank,https://bulbapedia.bulbagarden.net/wiki/Skuntank_(Pok%C3%A9mon),103,93,67,84,71,61,479
436,Bronzor,https://bulbapedia.bulbagarden.net/wiki/Bronzor_(Pok%C3%A9mon),57,24,86,23,24,86,300
437,Bronzong,https://bulbapedia.bulbagarden.net/wiki/Bronzong_(Pok%C3%A9mon),67,89,116,33,79,116,500
438,Bonsly,https://bulbapedia.bulbagarden.net/wiki/Bonsly_(Pok%C3%A9mon),50,80,95,10,10,45,290
439,Mime Jr.,https://bulbapedia.bulbagarden.net/wiki/Mime_Jr._(Pok%C3%A9mon),20,25,45,60,70,90,310
440,Happiny,https://bulbapedia.bulbagarden.net/wiki/Happiny_(Pok%C3%A9mon),100,5,5,30,15,65,220
